datetime,timestamp,open,high,low,close,volume,sma_7,sma_25,sma_99,rsi_14,macd,macd_signal,macd_hist,volume_sma_20,roc_12
2024-01-02 18:00:00,1704,2071.60009765625,2073.800048828125,2069.199951171875,2069.89990234375,6470,2073.699951171875,2076.37599609375,2080.0777723524307,48.26310316046936,-1.674463777184883,-0.7450055780194401,-0.9294581991654428,7727.9,-0.0061458919326918
2024-01-02 19:00:00,1704,2069.89990234375,2070.89990234375,2069.10009765625,2069.60009765625,2286,2072.6571219308034,2076.08400390625,2080.021208175505,34.403610646030145,-1.994319700692813,-0.9948684025541148,-0.9994512981386984,7497.65,-0.0060035538224463
2024-01-02 20:00:00,1704,2069.699951171875,2070.39990234375,2066.800048828125,2067.10009765625,3908,2071.5142647879466,2075.776005859375,2079.9363606770835,32.894659349484684,-2.4216219803565764,-1.2802191181146072,-1.1414028622419692,7424.15,-0.007251874877399
2024-01-02 21:00:00,1704,2067.199951171875,2068.0,2066.800048828125,2067.60009765625,1747,2069.8285784040177,2075.736005859375,2079.885855626578,34.06576306837084,-2.688920097125901,-1.5619593139168662,-1.1269607832090354,7029.4,-0.0088682225847095
2024-01-02 23:00:00,1704,2067.89990234375,2068.39990234375,2067.199951171875,2067.800048828125,0,2069.771449497768,2075.560009765625,2079.8353505760733,34.21049813680558,-2.851748213679912,-1.8199170938694755,-1.0318311198104362,6882.3,-0.0082493770608512
2024-01-03 00:00:00,1704,2067.699951171875,2070.300048828125,2067.39990234375,2068.699951171875,3029,2068.8857421875,2075.34400390625,2079.7727248066603,29.57698854355911,-2.8750344631748703,-2.0309405677305543,-0.844093895444316,6874.9,-0.0045712637008979
2024-01-03 01:00:00,1704,2068.699951171875,2070.800048828125,2067.89990234375,2070.60009765625,4422,2068.7571847098216,2075.140009765625,2079.7313121448865,33.41002677707523,-2.708936113305299,-2.1665396768455034,-0.5423964364597955,6994.55,-0.0030332731396398
2024-01-03 02:00:00,1704,2070.60009765625,2073.39990234375,2069.800048828125,2073.0,3667,2069.200055803572,2075.020009765625,2079.732323232324,43.333270731997416,-2.3564858104782616,-2.204528903572055,-0.1519569069062063,6969.85,-0.0010120464350716
2024-01-03 03:00:00,1704,2072.89990234375,2073.89990234375,2071.5,2073.39990234375,2316,2069.7428850446427,2074.98400390625,2079.76666568024,45.40671818729414,-2.021593952516924,-2.167941913361029,0.1463479608441056,6842.5,-0.0028854478608165
2024-01-03 04:00:00,1704,2073.39990234375,2073.800048828125,2072.699951171875,2072.89990234375,1181,2070.5714285714284,2074.827998046875,2079.8131288470645,47.01054866317256,-1.7760622238865835,-2.08956597546614,0.3135037515795562,6627.0,0.0022724839390948
2024-01-03 05:00:00,1704,2073.0,2074.300048828125,2071.60009765625,2072.5,2195,2071.271414620536,2074.81599609375,2079.858583392519,39.5136394668883,-1.5953550767526394,-1.99072379572344,0.3953687189708004,6404.4,-0.0011566352386633
2024-01-03 06:00:00,1704,2072.300048828125,2073.699951171875,2071.60009765625,2072.699951171875,2299,2071.9714006696427,2074.8519921875,2079.8767657039143,60.27424749163879,-1.4196441976032474,-1.8765078760994016,0.4568636784961541,6204.25,0.000579266797912
2024-01-03 07:00:00,1704,2072.5,2072.60009765625,2069.10009765625,2071.300048828125,4983,2072.342843191964,2074.37599609375,2079.901009607797,39.15665308643791,-1.377473818881299,-1.7767010646557813,0.3992272457744823,6145.65,0.0006764319775993
2024-01-03 08:00:00,1704,2071.10009765625,2072.60009765625,2067.0,2068.300048828125,5819,2072.0142647879466,2073.8,2079.889899976326,40.12328003255317,-1.568052880351388,-1.7349714277949029,0.1669185474435146,5977.1,-0.0006281642669022
2024-01-03 09:00:00,1704,2068.300048828125,2068.800048828125,2062.300048828125,2065.0,7517,2070.871407645089,2073.11599609375,2079.813131313131,36.31267390474112,-1.962749169725612,-1.7805269761810445,-0.1822221935445673,5948.75,-0.0010159632127303
2024-01-03 10:00:00,1704,2064.89990234375,2065.39990234375,2060.60009765625,2063.0,5502,2069.385707310268,2072.347998046875,2079.645453559028,33.162680617837566,-2.409160801916641,-1.906253741328164,-0.5029070605884773,5626.85,-0.0022248488290673
2024-01-03 11:00:00,1704,2063.0,2063.800048828125,2054.699951171875,2055.699951171875,10447,2066.928571428572,2071.1319921875,2079.408079821654,26.638716842937328,-3.313798758703797,-2.187762744803291,-1.126036013900506,5340.2,-0.0058516768403731
2024-01-03 12:00:00,1704,2055.60009765625,2056.300048828125,2049.800048828125,2053.60009765625,18812,2064.228585379464,2069.87599609375,2079.167677754104,23.076417450748394,-4.152306284399856,-2.580671452722604,-1.571634831677252,5178.35,-0.0072991994354093
2024-01-03 13:00:00,1704,2053.60009765625,2056.10009765625,2046.5999755859373,2049.0,20473,2060.842878069197,2068.707998046875,2078.885860558712,19.078519398957567,-5.128896252501363,-3.090316412678356,-2.038579839823007,5644.2,-0.0104318055817246
2024-01-03 14:00:00,1704,2049.10009765625,2050.39990234375,2039.5999755859373,2045.699951171875,29281,2057.185721261161,2067.46,2078.5595974392363,14.938815613183664,-6.098833641120564,-3.692019858366798,-2.406813782753766,6817.7,-0.0131693433806681
2024-01-03 15:00:00,1704,2045.5,2057.10009765625,2039.800048828125,2040.5999755859373,37545,2053.2285679408483,2066.0799951171875,2078.196970930004,8.332739929944495,-7.196089378192482,-4.392833762331935,-2.8032556158605475,8371.45,-0.0158193924484784
2024-01-03 16:00:00,1704,2040.699951171875,2044.0999755859373,2039.199951171875,2040.4000244140625,13247,2049.714285714286,2064.52,2077.8393949258207,1.7747312080379487,-7.989706480741006,-5.112208306013749,-2.8774981747272568,8919.5,-0.0156784598681977
2024-01-03 17:00:00,1704,2040.4000244140625,2041.9000244140625,2038.300048828125,2041.300048828125,7821,2046.614292689732,2063.44400390625,2077.477778270991,3.206944167639449,-8.448638656479034,-5.779494376106806,-2.669144280372228,9115.15,-0.0150542587077804
2024-01-03 18:00:00,1704,2041.4000244140625,2044.300048828125,2040.800048828125,2043.800048828125,7759,2044.914306640625,2062.200009765625,2077.1535373263887,9.917341475881742,-8.51248992058754,-6.3260934850029535,-2.186396435584588,9415.75,-0.0139431191318407
2024-01-03 19:00:00,1704,2043.800048828125,2050.300048828125,2038.5,2044.5999755859373,14025,2043.6285749162944,2061.1240087890624,2076.834345653804,11.988890551979908,-8.40169558648131,-6.7412139052986255,-1.6604816811826844,10117.0,-0.0128904903262535
2024-01-03 20:00:00,1704,2044.699951171875,2050.300048828125,2044.5,2049.199951171875,7455,2043.65713936942,2060.296010742188,2076.553537079782,21.41109032047284,-7.852195470722563,-6.963410218383414,-0.8887852523391491,10338.3,-0.0092346841393113
2024-01-03 21:00:00,1704,2049.300048828125,2049.89990234375,2048.39990234375,2049.60009765625,1878,2044.2143031529013,2059.4960107421875,2076.2606077868527,22.942770167427696,-7.300271210668598,-7.030782416840451,-0.2694887938281463,10211.1,-0.0074575798274818
2024-01-03 23:00:00,1704,2049.300048828125,2051.10009765625,2049.0,2050.10009765625,0,2045.5714634486608,2058.816010742188,2075.961619367504,25.798000129861705,-6.7447719048063846,-6.973580314433638,0.2288084096272538,10027.75,-0.0062529822315802
2024-01-04 00:00:00,1704,2050.10009765625,2050.39990234375,2048.60009765625,2049.300048828125,1374,2046.8428955078125,2058.0840087890624,2075.6899031822127,27.635459414342364,-6.296509712373791,-6.838166194021669,0.5416564816478786,9980.65,-0.0031132473102903
2024-01-04 01:00:00,1704,2049.199951171875,2050.39990234375,2047.0,2049.0,4302,2047.9428885323664,2057.3320068359376,2075.3798026653253,29.04200808438165,-5.897487562570404,-6.650030467731417,0.7525429051610129,10136.7,-0.0022400162823813
2024-01-04 02:00:00,1704,2049.0,2051.800048828125,2049.0,2051.60009765625,4398,2049.0571812220983,2056.6480126953124,2075.1000051787405,42.85744666371772,-5.310240338008498,-6.382072441786834,1.0718321037783358,10246.85,0.0012689593246706
2024-01-04 03:00:00,1704,2051.699951171875,2054.10009765625,2051.10009765625,2051.699951171875,2748,2050.071463448661,2055.892006835937,2074.818185517282,46.44169927947039,-4.78166527662961,-6.06199100875539,1.28032573212578,10269.3,0.0029329814455745
2024-01-04 04:00:00,1704,2051.800048828125,2051.89990234375,2049.699951171875,2050.300048828125,2931,2050.228620256697,2054.9840087890625,2074.502023407907,52.76606133643618,-4.4247207257440095,-5.734536952153115,1.309816226409105,10166.7,0.0047535398207589
2024-01-04 05:00:00,1704,2050.199951171875,2051.60009765625,2049.60009765625,2051.10009765625,1795,2050.4429059709823,2054.0920166015626,2074.104044596354,62.857491629464285,-4.030817587328329,-5.393793079188158,1.362975491859829,9965.5,0.0052441056234844
2024-01-04 06:00:00,1704,2051.10009765625,2055.89990234375,2051.0,2054.60009765625,5366,2051.085763113839,2053.3600244140625,2073.716166794902,86.08274343243669,-3.3970664949815728,-4.994447762346841,1.597381267365268,9857.95,0.0065154796012278
2024-01-04 07:00:00,1704,2054.5,2056.60009765625,2053.39990234375,2054.699951171875,5528,2051.857177734375,2052.6480224609377,2073.328286527383,87.0465829670156,-2.8538593302732806,-4.566330075932129,1.7124707456588482,9859.25,0.0053331549483031
2024-01-04 08:00:00,1704,2054.800048828125,2055.699951171875,2052.5,2053.89990234375,5676,2052.5571637834823,2051.8960205078124,2072.96363907631,82.81220197601822,-2.459568616801789,-4.144977784106061,1.6854091673042717,9620.7,0.0045485311889175
2024-01-04 09:00:00,1704,2053.800048828125,2058.0,2053.300048828125,2055.10009765625,7217,2053.0571637834823,2051.2480224609376,2072.619196111505,81.5641238969435,-2.026880042950779,-3.721358235875005,1.6944781929242252,9040.95,0.0028792439122404
2024-01-04 10:00:00,1704,2055.0,2058.10009765625,2053.800048828125,2055.199951171875,4253,2053.5571637834823,2050.7240185546875,2072.268691554214,80.81375130408863,-1.6568151528695123,-3.3084496192739064,1.6516344664043938,8229.95,0.0027321688372421
2024-01-04 11:00:00,1704,2055.10009765625,2055.800048828125,2052.10009765625,2052.39990234375,4654,2053.8571428571427,2050.2200146484374,2071.894954180477,60.38935303349768,-1.5713629072956792,-2.961032276878261,1.389669369582582,6998.6,0.0011218011696743
2024-01-04 12:00:00,1704,2052.39990234375,2053.60009765625,2050.60009765625,2053.300048828125,4866,2054.1714215959823,2049.8320166015624,2071.524247602983,61.63495938704377,-1.4146993154886331,-2.6517656846003352,1.237066369111702,5364.65,0.00195188596335
2024-01-04 13:00:00,1704,2053.39990234375,2054.699951171875,2046.0999755859373,2047.4000244140625,16244,2053.142839704241,2049.50001953125,2071.09293373185,43.66185075448018,-1.7464924738501395,-2.4707110424502963,0.7242185686001568,5514.5,-0.0007808568013359
2024-01-04 14:00:00,1704,2047.5,2049.800048828125,2043.300048828125,2046.5,14046,2051.971418108259,2049.216015625,2070.583843809185,43.457874622098,-2.058338149769497,-2.3882364639141365,0.3298983141446392,5825.75,-0.0024859121726872
2024-01-04 15:00:00,1704,2046.5,2055.199951171875,2046.199951171875,2052.5,14361,2051.771432059152,2049.356015625,2070.127278645833,56.45754130556207,-1.8005723613896407,-2.270703643409237,0.4701312820195964,6155.85,0.0003899443618293
2024-01-04 16:00:00,1704,2052.60009765625,2054.300048828125,2051.39990234375,2052.0,6958,2051.3285609654017,2049.608017578125,2069.672733191288,50.7998046875,-1.6179858051218616,-2.140160075751762,0.5221742706299004,5802.5,0.0008291231192461
2024-01-04 17:00:00,1704,2052.10009765625,2052.300048828125,2048.199951171875,2050.699951171875,5845,2050.685703822545,2050.0120166015627,2069.2101064354483,48.09161727980917,-1.5602026740489237,-2.0241685954111945,0.4639659213622709,5722.0,-0.0001950887159687
2024-01-04 18:00:00,1704,2050.60009765625,2051.39990234375,2048.800048828125,2050.60009765625,5066,2050.4285888671875,2050.42001953125,2068.752532650726,50.60250414252239,-1.505116425320466,-1.920358161393049,0.4152417360725828,5881.4,-0.0019468508760235
2024-01-04 19:00:00,1704,2050.60009765625,2052.39990234375,2049.89990234375,2051.800048828125,2395,2050.2143031529017,2050.84001953125,2068.306068497475,51.38330004149418,-1.3490827588984755,-1.8061030808941343,0.4570203219956585,6001.15,-0.0014113507629647
2024-01-04 20:00:00,1704,2051.800048828125,2052.300048828125,2050.39990234375,2050.699951171875,2628,2050.685721261161,2051.116015625,2067.845461450442,41.48445079371848,-1.2992170753464052,-1.7047258797845886,0.4055088044381834,6063.85,-0.0015579878884182
2024-01-04 21:00:00,1704,2050.699951171875,2051.89990234375,2050.60009765625,2051.0,1113,2051.3285784040177,2051.3720166015623,2067.475763494318,41.99156617592661,-1.2214071082080409,-1.6080621254692793,0.3866550172612384,5904.4,-0.0019950841620444
2024-01-04 23:00:00,1704,2051.39990234375,2052.0,2049.89990234375,2051.199951171875,0,2051.1428571428573,2051.4520166015627,2067.113135752052,44.000173609227325,-1.1305751930844965,-1.512564738992323,0.3819895459078266,5684.5,-0.001946282646474
2024-01-05 00:00:00,1704,2051.300048828125,2051.699951171875,2050.199951171875,2051.300048828125,1368,2051.0428641183034,2051.5200146484376,2066.7505104758525,41.12144201699847,-1.038541541214272,-1.4177600994367128,0.3792185582224407,5615.5,-0.0005358865562061
2024-01-05 01:00:00,1704,2051.300048828125,2055.0,2051.0,2052.800048828125,4976,2051.342878069197,2051.6280126953125,2066.4222276475693,44.73712388906735,-0.8349420528124938,-1.301196490111869,0.4662544372993753,5717.75,-0.0002435104408073
2024-01-05 02:00:00,1704,2052.699951171875,2054.60009765625,2052.300048828125,2052.89990234375,3076,2051.6714215959823,2051.7720068359376,2066.084852430556,51.243775051621526,-0.6579462523586699,-1.1725464425612293,0.5146001902025594,5781.8,0.0026862742327364
2024-01-05 03:00:00,1704,2053.0,2053.10009765625,2051.60009765625,2052.0,2568,2051.699986049108,2051.892006835937,2065.770710029987,46.76602412272711,-0.5835634474892686,-1.0547498435468372,0.4711863960575686,5641.9,0.002687515269973
2024-01-05 04:00:00,1704,2052.0,2053.10009765625,2051.300048828125,2051.699951171875,1017,2051.842843191964,2051.8960009765624,2065.39697265625,64.82745847469755,-0.5425715445217065,-0.9523141837418112,0.4097426392201045,5416.35,-0.0003897923644945
2024-01-05 05:00:00,1704,2051.199951171875,2051.800048828125,2049.800048828125,2051.199951171875,1931,2051.871407645089,2051.8760009765624,2065.033336292613,66.66666666666666,-0.5441582696093974,-0.8706830009153284,0.3265247313059309,5229.1,-0.0003898873431408
2024-01-05 06:00:00,1704,2051.199951171875,2051.800048828125,2047.5999755859373,2049.199951171875,3715,2051.585693359375,2051.8319970703124,2064.6787898516413,33.66288766951098,-0.6987443559933126,-0.8362952719309252,0.1375509159376126,5054.0,-0.0007314575684964
2024-01-05 07:00:00,1704,2049.10009765625,2053.800048828125,2048.800048828125,2050.0,5146,2051.399972098214,2051.7879931640623,2064.325254498106,40.384525095074885,-0.7480743535547845,-0.8186510882556971,0.0705767347009126,5098.65,-0.0002926448979183
2024-01-05 08:00:00,1704,2050.0,2051.300048828125,2048.60009765625,2049.300048828125,3257,2050.899972098214,2051.575991210937,2063.9858620383525,42.85749875435974,-0.8340347089042552,-0.8217278123854088,-0.0123068965188464,5028.8,-0.0012184423143122
2024-01-05 09:00:00,1704,2049.199951171875,2050.800048828125,2045.199951171875,2045.800048828125,4376,2049.885707310268,2051.2199951171874,2063.660610006313,31.81792960585939,-1.1710801758144953,-0.8915982850712261,-0.2794818907432692,5004.3,-0.0023893804361529
2024-01-05 10:00:00,1704,2045.699951171875,2047.0999755859373,2044.199951171875,2046.9000244140625,5260,2049.15713936942,2050.94,2063.358589557686,31.29758188510459,-1.334054153850957,-0.9800894588271724,-0.3539646950237846,4455.1,-0.0019990129624268
2024-01-05 11:00:00,1704,2047.0,2047.199951171875,2043.800048828125,2046.0,3406,2048.34286063058,2050.57599609375,2063.0585900508995,31.78299708543093,-1.5183342419945802,-1.087738415460654,-0.4305958265339262,3923.1,-0.0025350776597397
2024-01-05 12:00:00,1704,2046.0999755859373,2047.699951171875,2045.0999755859373,2046.9000244140625,5986,2047.728585379464,2050.243999023437,2062.7596003985163,34.81476792867413,-1.5736134547514666,-1.1849134233188163,-0.3887000314326501,3504.35,-0.0021449930821072
2024-01-05 13:00:00,1704,2047.0,2049.0,2030.800048828125,2046.9000244140625,46977,2047.4000244140625,2050.02400390625,2062.46162183357,33.83477279193781,-1.5989904624125302,-1.2677288311375594,-0.3312616312749707,5505.3,-0.0028741349735599
2024-01-05 14:00:00,1704,2047.0,2056.39990234375,2045.5999755859373,2054.199951171875,28395,2048.000017438616,2050.06,2062.197984483507,57.07301678040183,-1.0183202801863445,-1.2178471209473165,0.199526840760972,6632.8,0.0006332743387247
2024-01-05 15:00:00,1704,2054.199951171875,2071.10009765625,2054.199951171875,2061.89990234375,40135,2049.7999965122767,2050.6399951171875,2062.0363683218907,67.04111117207074,0.0624666544163119,-0.9617843658745908,1.0242510202909028,8386.25,0.0048245138127436
2024-01-05 16:00:00,1704,2061.800048828125,2063.300048828125,2050.89990234375,2051.800048828125,13788,2050.65713936942,2050.8519970703123,2061.7646521366005,48.50155000598714,0.1028388537342834,-0.748859721952816,0.8516985756870995,8955.9,4.878766809590651e-05
2024-01-05 17:00:00,1704,2051.89990234375,2052.300048828125,2047.199951171875,2048.800048828125,13738,2050.928571428572,2050.703999023437,2061.455562707149,45.87633082479676,-0.1060186978402271,-0.6202915171302983,0.5142728192900712,9511.4,-0.0011699992203972
2024-01-05 18:00:00,1704,2048.699951171875,2055.39990234375,2047.300048828125,2055.0,8139,2052.214285714286,2050.8239990234374,2061.186874852036,53.69135397891748,0.2261376580599972,-0.4510056820922392,0.6771433401522364,9862.7,0.0028303967237595
2024-01-05 19:00:00,1704,2055.10009765625,2057.199951171875,2051.800048828125,2052.60009765625,3968,2053.028581891741,2050.9000048828125,2060.889906141493,51.50231568800034,0.2923518506963773,-0.3023341755345159,0.5946860262308933,10061.1,0.0012683403201219
2024-01-05 20:00:00,1704,2052.60009765625,2052.60009765625,2049.89990234375,2050.800048828125,2928,2053.585728236608,2050.9080029296874,2060.583845042219,51.72425586546911,0.1973037834163733,-0.202406583744338,0.3997103671607114,10139.1,0.0007319572362562
2024-01-05 21:00:00,1704,2050.800048828125,2053.199951171875,2050.800048828125,2052.699951171875,1762,2053.3714425223216,2050.9439990234373,2060.3282889934503,52.84208308062377,0.2721466095963478,-0.1074959450762008,0.3796425546725487,9978.4,0.0033727158955256
2024-01-07 23:00:00,1704,2052.60009765625,2052.60009765625,2049.800048828125,2051.10009765625,2304,2051.82861328125,2050.9600048828124,2060.0899066347065,51.85957708682229,0.2000591233390878,-0.0459849313931431,0.2460440547322309,9939.8,0.0020519190933079
2024-01-08 00:00:00,1704,2051.10009765625,2053.0,2050.60009765625,2052.5,1571,2051.9286063058034,2051.0200048828124,2059.8727349175347,57.23547526391834,0.2529735689540757,0.0138067686763006,0.2391668002777751,9889.95,0.0031769305962854
2024-01-08 01:00:00,1704,2052.60009765625,2053.300048828125,2049.300048828125,2050.199951171875,3624,2052.128592354911,2050.9800048828124,2059.603038441051,53.47365174819783,0.1080681874177571,0.0326590524245919,0.0754091349931652,10020.3,0.0016121582483039
2024-01-08 02:00:00,1704,2050.199951171875,2050.300048828125,2047.699951171875,2047.800048828125,4549,2051.100027901786,2050.8400048828125,2059.330311168324,51.836811974031015,-0.1981384174173399,-0.0135004415437944,-0.1846379758735455,10151.2,0.0004397012083285
2024-01-08 03:00:00,1704,2047.699951171875,2048.0,2041.699951171875,2042.9000244140625,4967,2049.7143031529017,2050.44400390625,2059.070714468908,46.22636294539006,-0.8266710278267055,-0.1761345588003766,-0.6505364690263289,10213.8,-0.0055008894101892
2024-01-08 04:00:00,1704,2042.800048828125,2044.4000244140625,2042.199951171875,2042.300048828125,2440,2048.500017438616,2050.020009765625,2058.7686952533145,45.7089174077912,-1.357551655056341,-0.4124179780515695,-0.9451336770047712,10078.5,-0.0095057250322122
2024-01-08 05:00:00,1704,2042.4000244140625,2042.5999755859373,2033.4000244140625,2037.199951171875,12153,2046.2857317243304,2049.4280078125,2058.395966500947,33.46284650314442,-2.164858493355041,-0.7629060811122639,-1.4019524122427771,10523.3,-0.007115750710986
2024-01-08 06:00:00,1704,2037.0999755859373,2039.5999755859373,2036.699951171875,2039.300048828125,5497,2044.6000104631696,2048.93201171875,2058.028290719697,25.327434100055967,-2.605163941171895,-1.1313576531241902,-1.473806288047705,10579.35,-0.0046368604908193
2024-01-08 07:00:00,1704,2039.199951171875,2039.5,2034.800048828125,2037.699951171875,7273,2042.4857177734373,2048.39201171875,2057.641421539615,31.09896583322424,-3.0480872367843403,-1.5147035698562203,-1.53338366692812,10680.0,-0.0084185152448297
2024-01-08 08:00:00,1704,2037.5999755859373,2038.0,2033.5,2034.4000244140625,7097,2040.228585379464,2047.8000146484376,2057.2383909899777,30.85089459348024,-3.623612896513805,-1.9364854351877376,-1.6871274613260674,10864.55,-0.0088668383398057
2024-01-08 09:00:00,1704,2034.4000244140625,2038.0999755859373,2032.699951171875,2035.5,6424,2038.471435546875,2047.2200146484367,2056.821218779593,19.99977463773014,-3.9454812396286334,-2.3382845960759173,-1.607196643552717,10886.45,-0.0074605268499324
2024-01-08 10:00:00,1704,2035.5,2035.800048828125,2033.300048828125,2033.9000244140625,4656,2037.1857212611608,2046.604013671875,2056.428289240057,20.50445732329554,-4.280327922831702,-2.7266932614270747,-1.5536346614046277,8770.4,-0.0091586336069622
2024-01-08 11:00:00,1704,2033.9000244140625,2034.300048828125,2022.699951171875,2026.4000244140625,18513,2034.9142892020088,2045.8280126953125,2055.969703134864,17.3794548581985,-5.092184122801882,-3.1997914337020363,-1.8923926890998457,8276.3,-0.0120423538911688
2024-01-08 12:00:00,1704,2026.300048828125,2031.300048828125,2025.199951171875,2031.0,7672,2034.0285818917407,2045.19201171875,2055.442430900805,22.942605434431883,-5.303273587458307,-3.620487864453291,-1.6827857230050158,6653.15,-0.0104750304506698
2024-01-08 13:00:00,1704,2031.0,2031.9000244140625,2024.800048828125,2025.199951171875,21790,2032.0142822265625,2044.360009765625,2054.8616228199967,20.767361245060712,-5.870902862723597,-4.070570864107353,-1.8003319986162438,7053.25,-0.0121939325897019
2024-01-08 14:00:00,1704,2025.199951171875,2033.5999755859373,2024.699951171875,2032.800048828125,19460,2031.314296177456,2043.7960107421875,2054.363642528804,30.49519214499466,-5.64244618144744,-4.38494592757537,-1.2575002538720694,7339.35,-0.0073249339009362
2024-01-08 15:00:00,1704,2032.699951171875,2041.4000244140625,2031.800048828125,2040.9000244140625,23042,2032.2428676060267,2043.556010742188,2053.946471551452,41.74076507281916,-4.753002624516057,-4.458557266963508,-0.2944453575525489,8084.5,-0.0009790004288504
2024-01-08 16:00:00,1704,2040.9000244140625,2043.5999755859373,2037.800048828125,2038.800048828125,14172,2032.7143031529013,2042.9400146484368,2053.4686932804607,41.96432074706705,-4.16949928477834,-4.400745670526474,0.2312463857481344,8594.7,-0.0017137540597955
2024-01-08 17:00:00,1704,2038.800048828125,2039.5999755859373,2033.5,2034.0999755859373,8544,2032.7428676060267,2041.828017578125,2052.9545516197127,42.11469298821306,-4.0397575047618375,-4.3285480373735465,0.288790532611709,8875.5,-0.0015216844984481
